2025-12-04 02:14:26,700 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2025-12-04 02:14:26,701 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tail-1
2025-12-04 02:14:26,702 INFO  ExportHelperExtension.cs: 1136 - Found 33 in tail-1
2025-12-04 02:14:26,702 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tail-1
2025-12-04 02:14:26,703 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arduino base-1
2025-12-04 02:14:26,704 INFO  ExportHelperExtension.cs: 1136 - Found 214 in Arduino base-1
2025-12-04 02:14:26,706 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arduino base-1
2025-12-04 02:14:26,707 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tail-2
2025-12-04 02:14:26,707 INFO  ExportHelperExtension.cs: 1136 - Found 33 in tail-2
2025-12-04 02:14:26,708 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tail-2
2025-12-04 02:14:26,709 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rotating base Part-1
2025-12-04 02:14:26,710 INFO  ExportHelperExtension.cs: 1136 - Found 52 in rotating base Part-1
2025-12-04 02:14:26,711 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in rotating base Part-1
2025-12-04 02:14:26,711 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from elpow-2
2025-12-04 02:14:26,712 INFO  ExportHelperExtension.cs: 1136 - Found 64 in elpow-2
2025-12-04 02:14:26,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in elpow-2
2025-12-04 02:14:26,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tail-3
2025-12-04 02:14:26,715 INFO  ExportHelperExtension.cs: 1136 - Found 33 in tail-3
2025-12-04 02:14:26,716 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tail-3
2025-12-04 02:14:26,716 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tail-4
2025-12-04 02:14:26,717 INFO  ExportHelperExtension.cs: 1136 - Found 33 in tail-4
2025-12-04 02:14:26,718 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in tail-4
2025-12-04 02:14:26,719 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wrist roll-1
2025-12-04 02:14:26,721 INFO  ExportHelperExtension.cs: 1136 - Found 76 in wrist roll-1
2025-12-04 02:14:26,722 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wrist roll-1
2025-12-04 02:14:26,723 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wrist-1
2025-12-04 02:14:26,724 INFO  ExportHelperExtension.cs: 1136 - Found 109 in wrist-1
2025-12-04 02:14:26,725 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wrist-1
2025-12-04 02:14:26,726 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assembly Gripper Ra-2
2025-12-04 02:14:26,727 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Assembly Gripper Ra-2
2025-12-04 02:14:26,728 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assembly Gripper Ra-2
2025-12-04 02:14:27,006 INFO  SwAddin.cs: 339 - Loading config tree
2025-12-04 02:14:27,010 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-12-04 02:14:27,022 INFO  SwAddin.cs: 344 - Showing property manager
2025-12-04 02:15:35,920 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-04 02:16:05,330 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-04 02:16:16,119 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-12-04 02:16:41,736 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
